physician_id,npi,first_name,last_name,specialty,territory_id,city,state,years_in_practice,medical_school,total_trx_2024,total_trx_2023,yoy_growth_pct,brand_trx,brand_share_pct,volume_decile,growth_decile,brand_decile,composite_score,tier,opportunity_score,priority_bucket,rank_in_terr
PH-0116,7933410166,Nicholas,Alvarez,Gastroenterology,T-011,Lake Georgefort,PR,29,Newman-Rivera Medical School,5.0,7.0,-28.57142857142857,0.0,0.0,2,2,1,1.7,Bronze,1.5,D (Monitor - Quarterly),45.0
PH-0117,1803397401,Gabrielle,Ramirez,Cardiology,T-025,East Sarahmouth,AK,21,Matthews Ltd Medical School,72.0,70.0,2.857142857142857,30.0,41.66666666666667,8,7,8,7.700000000000001,Gold,7.5,A (Protect - Weekly),9.0
PH-0118,6142939685,Patrick,Singh,Hospitalist,T-036,New Juliestad,AR,10,Kim Inc Medical School,69.0,61.0,13.114754098360656,17.0,24.637681159420293,8,7,5,6.800000000000001,Silver,6.0,A (Protect - Weekly),14.0
PH-0119,5999650477,Jeremy,Tran,Family Practice,T-024,Reynoldsshire,TN,35,Miller-Montgomery Medical School,52.0,42.0,23.809523809523807,19.0,36.53846153846153,8,8,7,7.699999999999999,Gold,7.5,A (Protect - Weekly),5.0
PH-0120,3114262655,Daniel,Smith,General Practice,T-036,Seanview,CT,18,Miller Group Medical School,30.0,27.0,11.11111111111111,5.0,16.666666666666664,6,7,3,5.4,Bronze,5.0,D (Monitor - Quarterly),32.0
PH-0121,7888610158,Christopher,George,Internal Medicine,T-032,Michelletown,LA,24,Hughes-Miller Medical School,174.0,193.0,-9.844559585492227,72.0,41.37931034482759,10,4,8,7.6,Gold,6.0,A (Protect - Weekly),9.0
PH-0122,8398262244,Joseph,Thomas,Geriatrics,T-032,South Joshua,ME,37,Patton-Ward Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),58.0
PH-0123,3799371240,Stacy,Cook,Internal Medicine,T-013,Brockmouth,NV,23,Jordan-Colon Medical School,5.0,20.0,-75.0,2.0,40.0,2,1,8,3.5,Bronze,4.5,D (Monitor - Quarterly),55.0
PH-0124,9245937526,Tanya,Carter,Rheumatology,T-030,Faulknerbury,MD,17,Ramirez-Hartman Medical School,2.0,5.0,-60.0,1.0,50.0,2,1,9,3.8,Bronze,5.0,D (Monitor - Quarterly),43.0
PH-0125,5193982807,Sherry,Clark,Endocrinology,T-020,Marieland,GU,25,Chambers-Taylor Medical School,1107.0,1106.0,0.0904159132007233,240.0,21.680216802168022,10,6,4,7.0,Gold,5.0,C (Retain - Monthly),13.0
PH-0126,4342661797,Brandi,Ferguson,Family Practice,T-019,Stephensstad,UT,36,"Wheeler, Rocha and Rodriguez Medical School",20.0,7.0,185.7142857142857,6.0,30.0,5,10,6,6.8,Silver,8.0,B (Grow - Bi-weekly),26.0
PH-0127,3529096561,Alex,Green,Cardiology,T-019,South Neil,NH,12,"Chapman, Mason and Cooper Medical School",91.0,77.0,18.181818181818183,45.0,49.45054945054945,9,8,9,8.7,Platinum,8.5,A (Protect - Weekly),2.0
PH-0128,714611254,Matthew,Mueller,Family Practice,T-028,Baileyville,NV,14,"Horton, Flores and Evans Medical School",64.0,61.0,4.918032786885246,26.0,40.625,8,7,8,7.700000000000001,Gold,7.5,A (Protect - Weekly),7.0
PH-0129,1051238282,Mark,Simmons,Pulmonology,T-019,Hallfurt,SC,16,Lopez Ltd Medical School,4.0,6.0,-33.33333333333333,0.0,0.0,2,2,1,1.7,Bronze,1.5,D (Monitor - Quarterly),64.0
PH-0130,6609379660,Janet,Harris,Family Practice,T-035,New Cristianside,HI,12,Nguyen-Ellis Medical School,10.0,6.0,66.66666666666666,4.0,40.0,4,9,8,6.699999999999999,Silver,8.5,B (Grow - Bi-weekly),20.0
PH-0131,4785969691,Michael,Bruce,Family Practice,T-021,Port Emily,AS,36,Sellers-Lawrence Medical School,15.0,6.0,150.0,4.0,26.666666666666668,5,10,5,6.5,Silver,7.5,B (Grow - Bi-weekly),20.0
PH-0132,2513412528,Paul,Carlson,Hospitalist,T-016,Hendersonfort,SC,39,"Steele, Brewer and Cooke Medical School",15.0,19.0,-21.052631578947366,7.0,46.66666666666666,5,3,9,5.6,Bronze,6.0,B (Grow - Bi-weekly),18.0
PH-0133,8274225790,Michelle,Crane,Cardiology,T-039,Taylorfurt,OH,14,"Delgado, Ortiz and Vasquez Medical School",10.0,11.0,-9.090909090909092,5.0,50.0,4,4,9,5.5,Bronze,6.5,B (Grow - Bi-weekly),24.0
PH-0134,7721903404,Jeffrey,Roberts,Endocrinology,T-005,Cunninghamfort,OH,35,"Wilson, Wilson and Hampton Medical School",0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),53.0
PH-0135,5807836134,Nancy,Johnson,Emergency Medicine,T-011,Michaelland,NV,18,Rowe and Sons Medical School,109.0,148.0,-26.351351351351347,22.0,20.18348623853211,9,2,4,5.4,Bronze,3.0,C (Retain - Monthly),29.0
PH-0136,3959629233,Linda,Hudson,Hospitalist,T-009,Candiceburgh,MD,10,"Carter, Armstrong and Farley Medical School",390.0,444.0,-12.162162162162163,108.0,27.692307692307693,10,3,5,6.4,Silver,4.0,C (Retain - Monthly),16.0
PH-0137,8126042232,Jennifer,Poole,Oncology,T-017,Burnsshire,SC,38,Burton-Brooks Medical School,13.0,13.0,0.0,5.0,38.46153846153847,4,5,8,5.5,Bronze,6.5,B (Grow - Bi-weekly),43.0
PH-0138,1168457759,Aaron,Schroeder,Cardiology,T-013,Lake Teresastad,PR,40,Flynn Group Medical School,19.0,15.0,26.666666666666668,9.0,47.368421052631575,5,8,9,7.1,Gold,8.5,B (Grow - Bi-weekly),15.0
PH-0139,3637454589,David,Phelps,Cardiology,T-027,Patriciaton,AZ,2,Sims Group Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),41.0
PH-0140,127706324,Erik,Cantu,Cardiology,T-037,Clarencestad,KS,38,Watson Ltd Medical School,53.0,66.0,-19.696969696969692,27.0,50.943396226415096,8,3,9,6.799999999999999,Silver,6.0,A (Protect - Weekly),21.0
PH-0141,2064361103,Thomas,Anderson,General Practice,T-001,New Erin,AL,22,Dominguez Inc Medical School,87.0,93.0,-6.451612903225806,12.0,13.79310344827586,9,4,3,5.699999999999999,Bronze,3.5,C (Retain - Monthly),35.0
PH-0142,6271361115,Michael,Evans,Oncology,T-007,Ayalaberg,SD,25,"Thomas, Moreno and Smith Medical School",3.0,3.0,0.0,0.0,0.0,2,5,1,2.6,Bronze,3.0,D (Monitor - Quarterly),48.0
PH-0143,2753269731,Peggy,Taylor,Nephrology,T-036,New Jessicastad,NE,6,Moody-Wright Medical School,1.0,8.0,-87.5,0.0,0.0,1,1,1,1.0,Bronze,1.0,D (Monitor - Quarterly),62.0
PH-0144,1389994043,April,Hicks,Gastroenterology,T-019,Phillipston,WY,39,Simpson Inc Medical School,77.0,69.0,11.594202898550725,29.0,37.66233766233766,8,7,8,7.700000000000001,Gold,7.5,A (Protect - Weekly),12.0
PH-0145,3791805526,Michelle,Carroll,Family Practice,T-026,Amyburgh,WV,19,Best-Townsend Medical School,42.0,35.0,20.0,15.0,35.714285714285715,7,8,7,7.300000000000001,Gold,7.5,A (Protect - Weekly),17.0
PH-0146,910430068,Justin,Marquez,Cardiology,T-003,Hendersonfurt,CO,13,"Herrera, Jensen and Ramirez Medical School",0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),46.0
PH-0147,4183285691,Kyle,Kim,Family Practice,T-020,North John,NE,28,Chavez PLC Medical School,43.0,36.0,19.444444444444446,13.0,30.23255813953488,7,8,6,7.0,Gold,7.0,A (Protect - Weekly),14.0
PH-0148,421020275,Alexandra,Logan,Hematology,T-039,Garyberg,WA,1,Quinn-Wilson Medical School,5.0,10.0,-50.0,5.0,100.0,2,1,10,4.1,Bronze,5.5,D (Monitor - Quarterly),35.0
PH-0149,564814917,Spencer,Ward,Pulmonology,T-028,Villarrealburgh,MN,25,Scott Inc Medical School,20.0,6.0,233.33333333333331,10.0,50.0,5,10,9,7.699999999999999,Gold,9.5,B (Grow - Bi-weekly),8.0
PH-0150,9138000307,Michael,Mora,Geriatrics,T-038,Port Austin,AS,6,"Yang, Barnes and Morris Medical School",61.0,66.0,-7.575757575757576,12.0,19.672131147540984,8,4,4,5.6000000000000005,Bronze,4.0,C (Retain - Monthly),22.0
PH-0151,6541951802,Jeffrey,Black,Oncology,T-032,South Caseymouth,VI,21,Ayala-Collins Medical School,81.0,79.0,2.5316455696202533,27.0,33.33333333333333,8,6,7,7.1,Gold,6.5,A (Protect - Weekly),16.0
PH-0152,1870534949,John,Richardson,Cardiology,T-021,Cuevasborough,VA,11,"Hodges, Sanchez and Smith Medical School",14.0,26.0,-46.15384615384615,10.0,71.42857142857143,4,1,10,4.9,Bronze,5.5,D (Monitor - Quarterly),36.0
PH-0153,6038505064,Dalton,Moreno,Emergency Medicine,T-036,South Travis,AR,35,Dawson Inc Medical School,263.0,318.0,-17.29559748427673,75.0,28.51711026615969,10,3,6,6.7,Silver,4.5,C (Retain - Monthly),18.0
PH-0154,386571918,Dennis,Wilkins,Gastroenterology,T-018,New Ashleychester,TN,14,Young LLC Medical School,11.0,12.0,-8.333333333333332,3.0,27.27272727272727,4,4,5,4.3,Bronze,4.5,D (Monitor - Quarterly),38.0
PH-0155,5655743132,Kimberly,Richards,Internal Medicine,T-001,North Frank,NH,3,Russell-Herrera Medical School,86.0,79.0,8.860759493670885,31.0,36.04651162790697,9,7,7,7.800000000000001,Platinum,7.0,A (Protect - Weekly),9.0
PH-0156,3747411249,Billy,Huff,Emergency Medicine,T-011,Eddiebury,MI,12,Palmer-Byrd Medical School,26.0,11.0,136.36363636363637,9.0,34.61538461538461,6,10,7,7.5,Gold,8.5,B (Grow - Bi-weekly),10.0
PH-0157,4206788317,Curtis,Leon,Hospitalist,T-016,North Bryanbury,DC,8,Colon LLC Medical School,171.0,146.0,17.123287671232877,47.0,27.485380116959064,9,8,5,7.5,Gold,6.5,A (Protect - Weekly),8.0
PH-0158,1994101372,Christopher,Boone,Family Practice,T-024,Davidmouth,AR,28,Glass Group Medical School,210.0,212.0,-0.9433962264150944,61.0,29.04761904761905,10,5,6,7.3,Gold,5.5,C (Retain - Monthly),6.0
PH-0159,6706625324,Joshua,Stephenson,Family Practice,T-028,New Christinebury,SD,36,Porter-Andrade Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),50.0
PH-0160,7014626383,Crystal,Pham,Family Practice,T-028,South Kimberlystad,NJ,28,"Harrington, Cooper and Cunningham Medical School",308.0,281.0,9.608540925266905,127.0,41.23376623376623,10,7,8,8.5,Platinum,7.5,A (Protect - Weekly),3.0
PH-0161,5642059304,Brian,Frey,Family Practice,T-036,Katiebury,GA,27,Wright and Sons Medical School,117.0,100.0,17.0,35.0,29.914529914529915,9,8,6,7.8,Gold,7.0,A (Protect - Weekly),5.0
PH-0162,4803965223,Brittany,Drake,Gastroenterology,T-017,Robintown,VT,9,"Bell, Bradley and Thomas Medical School",75.0,62.0,20.967741935483872,17.0,22.666666666666664,8,8,4,6.8,Silver,6.0,A (Protect - Weekly),21.0
PH-0163,3784270103,Carolyn,Smith,Internal Medicine,T-020,Smithborough,AS,13,Peterson and Sons Medical School,4.0,4.0,0.0,0.0,0.0,2,5,1,2.6,Bronze,3.0,D (Monitor - Quarterly),52.0
PH-0164,5002921851,Nathaniel,Mcmahon,Pulmonology,T-029,Willismouth,ME,13,Taylor-Moore Medical School,64.0,89.0,-28.08988764044944,18.0,28.125,8,2,6,5.6,Bronze,4.0,C (Retain - Monthly),35.0
PH-0165,6752895392,Nicholas,Gross,Emergency Medicine,T-006,Davidtown,UT,18,"Myers, Gamble and Sanford Medical School",100.0,101.0,-0.99009900990099,26.0,26.0,9,5,5,6.6,Silver,5.0,C (Retain - Monthly),19.0
PH-0166,295939172,Mark,Miller,Family Practice,T-005,Toniburgh,SC,25,Underwood Ltd Medical School,13.0,6.0,116.66666666666669,4.0,30.76923076923077,4,10,6,6.4,Silver,8.0,B (Grow - Bi-weekly),17.0
PH-0167,5704331541,Jennifer,Williams,Family Practice,T-030,Oconnorburgh,FM,5,Snyder-Gray Medical School,394.0,396.0,-0.5050505050505051,151.0,38.3248730964467,10,5,8,7.9,Platinum,6.5,A (Protect - Weekly),6.0
PH-0168,8617932710,Kenneth,Flores,Cardiology,T-033,North Matthewfurt,GA,1,"Jones, Mcmahon and Spence Medical School",0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),48.0
PH-0169,5997062962,Brian,Rivera,Family Practice,T-011,South Heidi,VA,21,"Fernandez, Guerrero and Evans Medical School",5.0,3.0,66.66666666666666,3.0,60.0,2,9,10,6.5,Silver,9.5,B (Grow - Bi-weekly),20.0
PH-0170,1069872050,Ronald,Phillips,Rheumatology,T-025,Gonzaleztown,IL,22,Little Inc Medical School,19.0,26.0,-26.923076923076923,8.0,42.10526315789473,5,2,8,5.0,Bronze,5.0,D (Monitor - Quarterly),32.0
PH-0171,7146774186,Jackson,Mcclure,Oncology,T-013,Jacobton,KS,33,Marshall-Perez Medical School,18.0,24.0,-25.0,0.0,0.0,5,2,1,2.9,Bronze,1.5,D (Monitor - Quarterly),58.0
PH-0172,4902115869,Jeremy,Brown,Family Practice,T-035,Cardenaschester,ND,1,"Camacho, Wells and Keith Medical School",36.0,43.0,-16.27906976744186,11.0,30.55555555555556,7,3,6,5.5,Bronze,4.5,C (Retain - Monthly),33.0
PH-0173,7416089899,Dylan,Avery,Cardiology,T-006,Thompsonburgh,IL,28,Martinez Group Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),50.0
PH-0174,1632945116,Angela,Arnold,Oncology,T-031,Apriltown,WY,5,"Dean, Mills and Barnes Medical School",371.0,374.0,-0.8021390374331552,89.0,23.98921832884097,10,5,5,7.0,Gold,5.0,C (Retain - Monthly),11.0
PH-0175,6229991191,Kristi,Dillon,General Practice,T-023,Natalieview,MS,37,"Washington, Lynch and Johnson Medical School",0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),70.0
PH-0176,4629960653,Brandon,Alvarez,Gastroenterology,T-010,Pennytown,MA,10,Collins-Cameron Medical School,2.0,3.0,-33.33333333333333,1.0,50.0,2,2,9,4.1,Bronze,5.5,D (Monitor - Quarterly),44.0
PH-0177,1324754691,Jacob,Lewis,Family Practice,T-021,Figueroahaven,VI,14,Nicholson-Robertson Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),50.0
PH-0178,2148628902,James,Whitaker,Internal Medicine,T-001,East Antonioton,PW,13,Bush-Hill Medical School,44.0,23.0,91.30434782608695,15.0,34.090909090909086,7,10,7,7.9,Platinum,8.5,A (Protect - Weekly),7.0
PH-0179,7861035797,Gregory,Harrell,Internal Medicine,T-001,Maxview,WA,40,"Davis, Johnson and Williams Medical School",280.0,262.0,6.870229007633588,88.0,31.428571428571427,10,7,6,7.899999999999999,Platinum,6.5,A (Protect - Weekly),8.0
PH-0180,9333346800,Thomas,Anderson,Neurology,T-028,New Lauren,IN,31,Franklin-Hahn Medical School,37.0,41.0,-9.75609756097561,8.0,21.62162162162162,7,4,4,5.2,Bronze,4.0,C (Retain - Monthly),37.0
PH-0181,4665743748,Madison,Sanders,Cardiology,T-026,North Williamstad,OH,34,"Wheeler, Campbell and Cohen Medical School",113.0,143.0,-20.97902097902098,62.0,54.86725663716814,9,3,10,7.5,Gold,6.5,A (Protect - Weekly),14.0
PH-0182,7154544432,Zachary,Allen,Family Practice,T-003,Port Meredithfurt,TN,12,Becker-Griffith Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),47.0
PH-0183,7446660993,Matthew,Reeves,Oncology,T-005,Knoxstad,NY,30,Bruce-Pittman Medical School,27.0,18.0,50.0,7.0,25.925925925925924,6,9,5,6.6,Silver,7.0,B (Grow - Bi-weekly),15.0
PH-0184,8241724825,Destiny,Walker,Geriatrics,T-017,Lake Monica,MT,23,Watson-Richards Medical School,18.0,14.0,28.57142857142857,0.0,0.0,5,8,1,4.7,Bronze,4.5,D (Monitor - Quarterly),49.0
PH-0185,7170999173,Vincent,Dillon,Rheumatology,T-021,Morenochester,AR,14,Taylor and Sons Medical School,13.0,26.0,-50.0,4.0,30.76923076923077,4,1,6,3.7,Bronze,3.5,D (Monitor - Quarterly),45.0
PH-0186,5697252175,Crystal,Thompson,Gastroenterology,T-039,North Shannonborough,WV,38,Johnston and Sons Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),43.0
PH-0187,7129666676,Adam,Ferguson,Neurology,T-034,Stephaniemouth,WV,38,"Lee, Rhodes and Sims Medical School",52.0,45.0,15.555555555555555,13.0,25.0,8,8,5,7.1,Gold,6.5,A (Protect - Weekly),13.0
PH-0188,3354216894,Gary,Colon,Neurology,T-018,Stacymouth,VA,30,"Carlson, Morgan and Barron Medical School",18.0,15.0,20.0,4.0,22.22222222222222,5,8,4,5.6000000000000005,Bronze,6.0,B (Grow - Bi-weekly),27.0
PH-0189,2575326033,Jessica,Anderson,Nephrology,T-034,New Williamville,MN,38,"Santos, Johnson and Mcdowell Medical School",61.0,72.0,-15.27777777777778,9.0,14.754098360655735,8,3,3,5.0,Bronze,3.0,C (Retain - Monthly),40.0
PH-0190,4890901001,Robert,James,Family Practice,T-015,Thomasberg,IL,30,"Jennings, Smith and Fisher Medical School",27.0,25.0,8.0,15.0,55.55555555555556,6,7,10,7.5,Gold,8.5,B (Grow - Bi-weekly),9.0
PH-0191,1849926189,David,Wilson,Neurology,T-017,South Jamesborough,WI,5,Decker-Dudley Medical School,1.0,4.0,-75.0,0.0,0.0,1,1,1,1.0,Bronze,1.0,D (Monitor - Quarterly),63.0
PH-0192,5642087375,Jimmy,Smith,Oncology,T-010,North Maryfort,FL,17,Chan Inc Medical School,29.0,48.0,-39.58333333333333,7.0,24.13793103448276,6,2,5,4.5,Bronze,3.5,D (Monitor - Quarterly),40.0
PH-0193,1437447012,Morgan,Phelps,Family Practice,T-020,Lauriemouth,NE,24,"Wilson, York and Zamora Medical School",5.0,6.0,-16.666666666666664,0.0,0.0,2,3,1,2.0,Bronze,2.0,D (Monitor - Quarterly),54.0
PH-0194,225579415,Lisa,White,Cardiology,T-006,Rossmouth,KY,2,Vaughn-Mendoza Medical School,182.0,189.0,-3.7037037037037033,71.0,39.010989010989015,10,4,8,7.6,Gold,6.0,A (Protect - Weekly),8.0
PH-0195,6212021697,Leah,Gregory,Family Practice,T-011,New Noah,MI,23,"Johnson, Cohen and Roberson Medical School",37.0,30.0,23.33333333333333,11.0,29.72972972972973,7,8,6,7.0,Gold,7.0,A (Protect - Weekly),15.0
PH-0196,2771670145,Alexander,Oneill,Internal Medicine,T-031,Lake Morgan,NC,11,"Watts, Montgomery and Reynolds Medical School",1.0,6.0,-83.33333333333334,0.0,0.0,1,1,1,1.0,Bronze,1.0,D (Monitor - Quarterly),50.0
PH-0197,3756289002,William,Harrison,Internal Medicine,T-008,Boothland,WV,4,Flores-Rivera Medical School,475.0,572.0,-16.95804195804196,157.0,33.05263157894737,10,3,7,7.0,Gold,5.0,C (Retain - Monthly),15.0
PH-0198,4083866317,Sean,Berry,Internal Medicine,T-025,Port Vernonmouth,DE,3,Mcgee-Smith Medical School,31.0,26.0,19.230769230769237,3.0,9.67741935483871,6,8,3,5.700000000000001,Bronze,5.5,D (Monitor - Quarterly),23.0
PH-0199,6608801994,Pamela,Hart,Geriatrics,T-027,Clementsstad,GU,29,Velasquez Group Medical School,0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),42.0
PH-0200,5899757113,Aaron,Kelly,General Practice,T-019,Amystad,UT,21,Williams and Sons Medical School,35.0,23.0,52.17391304347826,3.0,8.571428571428571,7,9,3,6.4,Silver,6.0,A (Protect - Weekly),28.0
PH-0201,7261493316,Jason,Summers,Internal Medicine,T-028,Lake Matthew,WV,22,Williams-Schultz Medical School,8.0,8.0,0.0,5.0,62.5,3,5,10,5.7,Bronze,7.5,B (Grow - Bi-weekly),33.0
PH-0202,9177982708,Jill,Tran,Cardiology,T-001,Robersonfort,NY,5,Holt and Sons Medical School,108.0,95.0,13.684210526315791,42.0,38.88888888888889,9,7,8,8.1,Platinum,7.5,A (Protect - Weekly),4.0
PH-0203,2169958669,Ruth,Farmer,Family Practice,T-026,Raymondmouth,LA,34,Ballard-Taylor Medical School,108.0,106.0,1.8867924528301887,40.0,37.03703703703704,9,6,7,7.5,Gold,6.5,A (Protect - Weekly),15.0
PH-0204,9848583339,Jennifer,Parks,Internal Medicine,T-026,Lake Debra,HI,27,"Daniels, Walsh and Page Medical School",872.0,791.0,10.240202275600506,295.0,33.830275229357795,10,7,7,8.2,Platinum,7.0,A (Protect - Weekly),7.0
PH-0205,5879968460,Alexandra,Johnson,Cardiology,T-022,North Ellen,ID,30,Christensen-Martin Medical School,28.0,24.0,16.666666666666664,7.0,25.0,6,8,5,6.300000000000001,Silver,6.5,B (Grow - Bi-weekly),26.0
PH-0206,4420438057,Curtis,Parrish,Internal Medicine,T-017,Lake Deborah,MS,26,Dixon Ltd Medical School,35.0,9.0,288.88888888888886,23.0,65.71428571428571,7,10,10,8.8,Platinum,10.0,A (Protect - Weekly),1.0
PH-0207,4066658004,James,Melton,Geriatrics,T-008,Greerstad,WV,35,"Payne, Morrison and Parsons Medical School",57.0,62.0,-8.064516129032258,18.0,31.57894736842105,8,4,6,6.2,Silver,5.0,C (Retain - Monthly),28.0
PH-0208,3472122816,Billy,Ramirez,Internal Medicine,T-015,Davidshire,PR,22,Smith-Owens Medical School,5.0,2.0,150.0,2.0,40.0,2,10,8,6.199999999999999,Silver,9.0,B (Grow - Bi-weekly),27.0
PH-0209,2025909479,Andrea,Jones,Internal Medicine,T-028,Aliciaburgh,NC,23,Hartman and Sons Medical School,26.0,28.0,-7.142857142857142,5.0,19.230769230769237,6,4,4,4.800000000000001,Bronze,4.0,D (Monitor - Quarterly),39.0
PH-0210,6886153355,Michael,Robinson,Endocrinology,T-002,Barajastown,DE,26,"Reed, Allen and May Medical School",23.0,24.0,-4.166666666666666,3.0,13.043478260869565,6,4,3,4.5,Bronze,3.5,D (Monitor - Quarterly),44.0
PH-0211,9305616484,Angel,Black,Cardiology,T-007,Williehaven,NV,3,Williams-Villanueva Medical School,1.0,3.0,-66.66666666666666,0.0,0.0,1,1,1,1.0,Bronze,1.0,D (Monitor - Quarterly),52.0
PH-0212,3581128801,Jason,Soto,Emergency Medicine,T-018,Port Gina,MP,38,Harris Ltd Medical School,10.0,22.0,-54.54545454545454,4.0,40.0,4,1,8,4.3,Bronze,4.5,D (Monitor - Quarterly),39.0
PH-0213,6120750110,Gregory,King,Endocrinology,T-015,New Lorraineview,MT,25,Hayes-Sullivan Medical School,123.0,94.0,30.851063829787236,35.0,28.455284552845526,9,8,6,7.8,Gold,7.0,A (Protect - Weekly),4.0
PH-0214,5061809190,Jaclyn,Jones,Rheumatology,T-028,West Kristinport,PA,10,Campbell Group Medical School,123.0,93.0,32.25806451612903,27.0,21.951219512195124,9,8,4,7.2,Gold,6.0,A (Protect - Weekly),12.0
PH-0215,6607283268,Kenneth,Walters,Nephrology,T-017,Ericastad,AL,39,"Baxter, Thomas and Williams Medical School",0.0,0.0,0.0,0.0,0.0,1,5,1,2.2,Bronze,3.0,D (Monitor - Quarterly),59.0
PH-0216,9968814353,Robert,Brewer,Cardiology,T-025,East Jack,RI,17,Lee-White Medical School,3.0,0.0,0.0,0.0,0.0,2,5,1,2.6,Bronze,3.0,D (Monitor - Quarterly),44.0
PH-0217,9087814141,James,Carpenter,Family Practice,T-025,Michaelbury,CT,4,Harvey-Mccullough Medical School,4.0,13.0,-69.23076923076923,0.0,0.0,2,1,1,1.4,Bronze,1.0,D (Monitor - Quarterly),47.0
PH-0218,5775949299,Michael,Stewart,Family Practice,T-018,Jacksonmouth,IA,36,Joseph Ltd Medical School,150.0,163.0,-7.975460122699387,57.0,38.0,9,4,8,7.199999999999999,Gold,6.0,A (Protect - Weekly),11.0
PH-0219,6452577754,Tony,Rodriguez,Endocrinology,T-034,Port Juanberg,MH,8,"Gonzalez, Gross and Sims Medical School",4.0,0.0,0.0,0.0,0.0,2,5,1,2.6,Bronze,3.0,D (Monitor - Quarterly),60.0
PH-0220,1080996930,Andrea,Stephens,Nephrology,T-019,Valdezberg,MN,37,Walker-Barton Medical School,50.0,46.0,8.695652173913043,15.0,30.0,8,7,6,7.1000000000000005,Gold,6.5,A (Protect - Weekly),21.0
PH-0221,4278816580,Elaine,Charles,Family Practice,T-026,Port Willie,NV,34,White PLC Medical School,2.0,5.0,-60.0,0.0,0.0,2,1,1,1.4,Bronze,1.0,D (Monitor - Quarterly),60.0
PH-0222,2750373145,Jim,Barnett,Internal Medicine,T-006,Paulmouth,FM,37,Williams Ltd Medical School,27.0,49.0,-44.89795918367347,6.0,22.22222222222222,6,1,4,3.9,Bronze,2.5,D (Monitor - Quarterly),42.0
PH-0223,5184498926,Desiree,Diaz,Hospitalist,T-022,New Johnbury,NC,21,Gomez-Parrish Medical School,4.0,14.0,-71.42857142857143,1.0,25.0,2,1,5,2.6,Bronze,3.0,D (Monitor - Quarterly),47.0
PH-0224,7790827231,Xavier,Campbell,Internal Medicine,T-004,East Eric,PA,30,"Montoya, Guerrero and Perry Medical School",84.0,83.0,1.2048192771084338,23.0,27.380952380952383,9,6,5,6.9,Silver,5.5,C (Retain - Monthly),17.0
PH-0225,5177739260,John,Anderson,Internal Medicine,T-030,East Crystal,AZ,31,"Thomas, Jackson and Nielsen Medical School",5.0,10.0,-50.0,4.0,80.0,2,1,10,4.1,Bronze,5.5,D (Monitor - Quarterly),39.0
PH-0226,8699041379,Victoria,Dillon,Cardiology,T-009,East Maria,PA,3,Norton and Sons Medical School,49.0,51.0,-3.92156862745098,16.0,32.6530612244898,7,4,6,5.8,Bronze,5.0,C (Retain - Monthly),24.0
